Time,mean_vapor_pressure_deficit[unit:kPa]
1998-11-26 00:00:00Z,1.5299999713897705
1998-11-27 00:00:00Z,1.5299999713897705
1998-11-28 00:00:00Z,0.7599999904632568
1998-11-29 00:00:00Z,0.6700000166893005
1998-11-30 00:00:00Z,1.059999942779541
1998-12-01 00:00:00Z,1.059999942779541
1998-12-02 00:00:00Z,1.1699999570846558
1998-12-03 00:00:00Z,1.100000023841858
1998-12-04 00:00:00Z,0.9599999785423279
1998-12-05 00:00:00Z,0.9200000166893005
1998-12-06 00:00:00Z,0.8600000143051147
1998-12-07 00:00:00Z,0.9200000166893005
1998-12-08 00:00:00Z,0.9800000190734863
1998-12-09 00:00:00Z,1.0399999618530273
1998-12-10 00:00:00Z,1.0800000429153442
1998-12-11 00:00:00Z,1.149999976158142
1998-12-12 00:00:00Z,1.2999999523162842
1998-12-13 00:00:00Z,1.475000023841858
1998-12-14 00:00:00Z,1.2400000095367432
1998-12-15 00:00:00Z,1.409999966621399
1998-12-16 00:00:00Z,1.7300000190734863
1998-12-17 00:00:00Z,1.6799999475479126
1998-12-18 00:00:00Z,1.3700000047683716
1998-12-19 00:00:00Z,0.9100000262260437
1998-12-20 00:00:00Z,0.9100000262260437
1998-12-21 00:00:00Z,0.8299999833106995
1998-12-22 00:00:00Z,0.8999999761581421
1998-12-23 00:00:00Z,0.8199999928474426
1998-12-24 00:00:00Z,0.9100000262260437
1998-12-25 00:00:00Z,1.190000057220459
1998-12-26 00:00:00Z,1.3899999856948853
1998-12-27 00:00:00Z,1.3799999952316284
1998-12-28 00:00:00Z,1.5099999904632568
1998-12-29 00:00:00Z,1.5399999618530273
1998-12-30 00:00:00Z,1.690000057220459
1998-12-31 00:00:00Z,1.659999966621399
1999-01-01 00:00:00Z,1.25
1999-01-02 00:00:00Z,1.4800000190734863
1999-01-03 00:00:00Z,1.4500000476837158
1999-01-04 00:00:00Z,1.4199999570846558
1999-01-05 00:00:00Z,1.5399999618530273
1999-01-06 00:00:00Z,1.6100000143051147
1999-01-07 00:00:00Z,1.3899999856948853
1999-01-08 00:00:00Z,1.2799999713897705
1999-01-09 00:00:00Z,1.350000023841858
1999-01-10 00:00:00Z,1.4800000190734863
1999-01-11 00:00:00Z,1.5
1999-01-12 00:00:00Z,1.409999966621399
1999-01-13 00:00:00Z,1.3200000524520874
1999-01-14 00:00:00Z,1.4600000381469727
1999-01-15 00:00:00Z,1.6100000143051147
1999-01-16 00:00:00Z,1.4800000190734863
1999-01-17 00:00:00Z,1.090000033378601
1999-01-18 00:00:00Z,1.1200000047683716
1999-01-19 00:00:00Z,1.2100000381469727
1999-01-20 00:00:00Z,0.9800000190734863
1999-01-21 00:00:00Z,1.1200000047683716
1999-01-22 00:00:00Z,1.2400000095367432
1999-01-23 00:00:00Z,1.3799999952316284
1999-01-24 00:00:00Z,1.4800000190734863
1999-01-25 00:00:00Z,0.8799999952316284
1999-01-26 00:00:00Z,0.6499999761581421
1999-01-27 00:00:00Z,0.7099999785423279
1999-01-28 00:00:00Z,0.9399999976158142
1999-01-29 00:00:00Z,1.1399999856948853
1999-01-30 00:00:00Z,1.2300000190734863
1999-01-31 00:00:00Z,1.0499999523162842
1999-02-01 00:00:00Z,0.8700000047683716
1999-02-02 00:00:00Z,1.25
1999-02-03 00:00:00Z,1.4199999570846558
1999-02-04 00:00:00Z,1.059999942779541
1999-02-05 00:00:00Z,0.5199999809265137
1999-02-06 00:00:00Z,0.6299999952316284
1999-02-07 00:00:00Z,0.8399999737739563
1999-02-08 00:00:00Z,1.034999966621399
1999-02-09 00:00:00Z,1.0399999618530273
1999-02-10 00:00:00Z,1.1200000047683716
1999-02-11 00:00:00Z,0.9700000286102295
1999-02-12 00:00:00Z,1.3200000524520874
1999-02-13 00:00:00Z,1.5800000429153442
1999-02-14 00:00:00Z,1.815000057220459
1999-02-15 00:00:00Z,1.409999966621399
1999-02-16 00:00:00Z,1.5299999713897705
1999-02-17 00:00:00Z,1.6200000047683716
1999-02-18 00:00:00Z,1.7100000381469727
1999-02-19 00:00:00Z,1.4700000286102295
1999-02-20 00:00:00Z,1.6200000047683716
1999-02-21 00:00:00Z,1.7300000190734863
1999-02-22 00:00:00Z,1.4600000381469727
1999-02-23 00:00:00Z,1.7599999904632568
1999-02-24 00:00:00Z,1.9700000286102295
1999-02-25 00:00:00Z,1.7300000190734863
1999-02-26 00:00:00Z,1.5299999713897705
1999-02-27 00:00:00Z,1.8799999952316284
1999-02-28 00:00:00Z,2.069999933242798
1999-03-01 00:00:00Z,2.309999942779541
1999-03-02 00:00:00Z,2.390000104904175
1999-03-03 00:00:00Z,2.1600000858306885
1999-03-04 00:00:00Z,1.4800000190734863
1999-03-05 00:00:00Z,1.6100000143051147
1999-03-06 00:00:00Z,1.309999942779541
1999-03-07 00:00:00Z,1.0
1999-03-08 00:00:00Z,1.0199999809265137
1999-03-09 00:00:00Z,1.1699999570846558
1999-03-10 00:00:00Z,1.2000000476837158
1999-03-11 00:00:00Z,1.0099999904632568
1999-03-12 00:00:00Z,1.2999999523162842
1999-03-13 00:00:00Z,1.7999999523162842
1999-03-14 00:00:00Z,2.0
1999-03-15 00:00:00Z,1.2300000190734863
1999-03-16 00:00:00Z,0.9599999785423279
1999-03-17 00:00:00Z,1.2899999618530273
1999-03-18 00:00:00Z,1.3300000429153442
1999-03-19 00:00:00Z,1.7400000095367432
1999-03-20 00:00:00Z,1.6699999570846558
1999-03-21 00:00:00Z,1.6299999952316284
1999-03-22 00:00:00Z,2.069999933242798
1999-03-23 00:00:00Z,1.5700000524520874
1999-03-24 00:00:00Z,1.75
1999-03-25 00:00:00Z,1.4700000286102295
1999-03-26 00:00:00Z,1.4500000476837158
1999-03-27 00:00:00Z,1.3799999952316284
1999-03-28 00:00:00Z,1.659999966621399
1999-03-29 00:00:00Z,2.069999933242798
1999-03-30 00:00:00Z,2.0799999237060547
