Time,Grid2D Area Average11
1984-08-20 00:00:00 UTC,0.2613249123096466
1984-08-21 00:00:00 UTC,0.20063607394695282
1984-08-22 00:00:00 UTC,0.2896611988544464
1984-08-23 00:00:00 UTC,0.3162423372268677
1984-08-24 00:00:00 UTC,0.23571686446666718
1984-08-25 00:00:00 UTC,0.2832374572753906
1984-08-26 00:00:00 UTC,0.33310335874557495
1984-08-27 00:00:00 UTC,0.2897023558616638
1984-08-28 00:00:00 UTC,0.2918250560760498
1984-08-29 00:00:00 UTC,0.38997694849967957
1984-08-30 00:00:00 UTC,0.29523447155952454
1984-08-31 00:00:00 UTC,0.4909292161464691
1984-09-01 00:00:00 UTC,0.39003702998161316
1984-09-02 00:00:00 UTC,0.29181134700775146
1984-09-03 00:00:00 UTC,0.2666117250919342
1984-09-04 00:00:00 UTC,0.2685225307941437
1984-09-05 00:00:00 UTC,0.3358195424079895
1984-09-06 00:00:00 UTC,0.5950520634651184
1984-09-07 00:00:00 UTC,0.6601028442382812
1984-09-08 00:00:00 UTC,0.4129774570465088
1984-09-09 00:00:00 UTC,0.4200592041015625
1984-09-10 00:00:00 UTC,0.40308135747909546
1984-09-11 00:00:00 UTC,0.4819648563861847
1984-09-12 00:00:00 UTC,0.4190666675567627
1984-09-13 00:00:00 UTC,0.3123210072517395
1984-09-14 00:00:00 UTC,0.3559792637825012
1984-09-15 00:00:00 UTC,0.3865002989768982
1984-09-16 00:00:00 UTC,0.2824784815311432
1984-09-17 00:00:00 UTC,0.25286033749580383
1984-09-18 00:00:00 UTC,0.2092256098985672
1984-09-19 00:00:00 UTC,0.23119372129440308
1984-09-20 00:00:00 UTC,0.3321352005004883
1984-09-21 00:00:00 UTC,0.43264737725257874
1984-09-22 00:00:00 UTC,0.42566588521003723
1984-09-23 00:00:00 UTC,0.5506013631820679
1984-09-24 00:00:00 UTC,0.5552883744239807
1984-09-25 00:00:00 UTC,0.3796144425868988
1984-09-26 00:00:00 UTC,0.4060593545436859
1984-09-27 00:00:00 UTC,0.3522518575191498
1984-09-28 00:00:00 UTC,0.3392147719860077
1984-09-29 00:00:00 UTC,0.2722345292568207
1984-09-30 00:00:00 UTC,0.30998629331588745
1984-10-01 00:00:00 UTC,0.31576696038246155
1984-10-02 00:00:00 UTC,0.253383606672287
1984-10-03 00:00:00 UTC,0.3192252814769745
1984-10-04 00:00:00 UTC,0.3442857265472412
1984-10-05 00:00:00 UTC,0.3487805426120758
1984-10-06 00:00:00 UTC,0.27796876430511475
1984-10-07 00:00:00 UTC,0.29994791746139526
1984-10-08 00:00:00 UTC,0.21489113569259644
1984-10-09 00:00:00 UTC,0.2788649797439575
1984-10-10 00:00:00 UTC,0.36421358585357666
1984-10-11 00:00:00 UTC,0.383723646402359
1984-10-12 00:00:00 UTC,0.34545668959617615
1984-10-13 00:00:00 UTC,0.34199705719947815
1984-10-14 00:00:00 UTC,0.3159171938896179
1984-10-15 00:00:00 UTC,0.3192591369152069
1984-10-16 00:00:00 UTC,0.48050373792648315
1984-10-17 00:00:00 UTC,0.5054270625114441
1984-10-18 00:00:00 UTC,0.5008323192596436
1984-10-19 00:00:00 UTC,0.339395672082901
1984-10-20 00:00:00 UTC,0.2352820187807083
1984-10-21 00:00:00 UTC,0.23163244128227234
1984-10-22 00:00:00 UTC,0.21882840991020203
1984-10-23 00:00:00 UTC,0.29425016045570374
1984-10-24 00:00:00 UTC,0.2699046730995178
1984-10-25 00:00:00 UTC,0.3449069857597351
1984-10-26 00:00:00 UTC,0.49922722578048706
1984-10-27 00:00:00 UTC,0.47565874457359314
1984-10-28 00:00:00 UTC,0.4495607912540436
1984-10-29 00:00:00 UTC,0.400383859872818
1984-10-30 00:00:00 UTC,0.3745535910129547
1984-10-31 00:00:00 UTC,0.42034780979156494
1984-11-01 00:00:00 UTC,0.3611897826194763
1984-11-02 00:00:00 UTC,0.47872740030288696
1984-11-03 00:00:00 UTC,0.656262993812561
1984-11-04 00:00:00 UTC,0.49380987882614136
1984-11-05 00:00:00 UTC,0.31236085295677185
1984-11-06 00:00:00 UTC,0.40911051630973816
1984-11-07 00:00:00 UTC,0.4548628628253937
1984-11-08 00:00:00 UTC,0.5344609618186951
1984-11-09 00:00:00 UTC,0.7276649475097656
1984-11-10 00:00:00 UTC,0.3747648298740387
1984-11-11 00:00:00 UTC,0.3464234471321106
1984-11-12 00:00:00 UTC,0.3202648460865021
1984-11-13 00:00:00 UTC,0.45945319533348083
1984-11-14 00:00:00 UTC,0.5836961269378662
1984-11-15 00:00:00 UTC,0.3005954623222351
1984-11-16 00:00:00 UTC,0.3092047870159149
1984-11-17 00:00:00 UTC,0.32995113730430603
1984-11-18 00:00:00 UTC,0.21708405017852783
1984-11-19 00:00:00 UTC,0.19373632967472076
1984-11-20 00:00:00 UTC,0.2782588303089142
1984-11-21 00:00:00 UTC,0.3229112923145294
1984-11-22 00:00:00 UTC,0.2779410183429718
1984-11-23 00:00:00 UTC,0.2636333405971527
1984-11-24 00:00:00 UTC,0.3012443482875824
1984-11-25 00:00:00 UTC,0.5214669108390808
1984-11-26 00:00:00 UTC,0.585527777671814
1984-11-27 00:00:00 UTC,0.4875422716140747
1984-11-28 00:00:00 UTC,0.49503809213638306
1984-11-29 00:00:00 UTC,0.4495214819908142
1984-11-30 00:00:00 UTC,0.3886244297027588
1984-12-01 00:00:00 UTC,0.41180673241615295
1984-12-02 00:00:00 UTC,0.36890318989753723
1984-12-03 00:00:00 UTC,0.27936288714408875
1984-12-04 00:00:00 UTC,0.23550643026828766
1984-12-05 00:00:00 UTC,0.33129116892814636
1984-12-06 00:00:00 UTC,0.3719138205051422
1984-12-07 00:00:00 UTC,0.4169805347919464
1984-12-08 00:00:00 UTC,0.38690081238746643
1984-12-09 00:00:00 UTC,0.45212018489837646
1984-12-10 00:00:00 UTC,0.3612145483493805
1984-12-11 00:00:00 UTC,0.4513516128063202
1984-12-12 00:00:00 UTC,0.41979077458381653
1984-12-13 00:00:00 UTC,0.43757227063179016
1984-12-14 00:00:00 UTC,0.25319793820381165
1984-12-15 00:00:00 UTC,0.40456336736679077
1984-12-16 00:00:00 UTC,0.5143963098526001
1984-12-17 00:00:00 UTC,0.37625598907470703
1984-12-18 00:00:00 UTC,0.38621219992637634
1984-12-19 00:00:00 UTC,0.3534587621688843
1984-12-20 00:00:00 UTC,0.47286686301231384
1984-12-21 00:00:00 UTC,0.5755430459976196
1984-12-22 00:00:00 UTC,0.44305965304374695
1984-12-23 00:00:00 UTC,0.5297420024871826
1984-12-24 00:00:00 UTC,0.40913766622543335
1984-12-25 00:00:00 UTC,0.3380824625492096
1984-12-26 00:00:00 UTC,0.41981685161590576
1984-12-27 00:00:00 UTC,0.49897685647010803
1984-12-28 00:00:00 UTC,0.6479663848876953
1984-12-29 00:00:00 UTC,0.35960111021995544
1984-12-30 00:00:00 UTC,0.280415803194046
1984-12-31 00:00:00 UTC,0.2567675709724426
1985-01-01 00:00:00 UTC,0.3176441788673401
1985-01-02 00:00:00 UTC,0.34234100580215454
1985-01-03 00:00:00 UTC,0.39066389203071594
1985-01-04 00:00:00 UTC,0.3556119501590729
