Time,air_temperature[unit:K]
1984-08-17 00:00:00 UTC,238.52699279785156
1984-08-18 00:00:00 UTC,238.42630004882812
1984-08-19 00:00:00 UTC,238.389404296875
1984-08-20 00:00:00 UTC,238.3523712158203
1984-08-21 00:00:00 UTC,238.35035705566406
1984-08-22 00:00:00 UTC,238.32870483398438
1984-08-23 00:00:00 UTC,238.26812744140625
1984-08-24 00:00:00 UTC,238.3049774169922
1984-08-25 00:00:00 UTC,238.32810974121094
1984-08-26 00:00:00 UTC,238.247314453125
1984-08-27 00:00:00 UTC,238.27655029296875
1984-08-28 00:00:00 UTC,238.30816650390625
1984-08-29 00:00:00 UTC,238.36717224121094
1984-08-30 00:00:00 UTC,238.2877197265625
1984-08-31 00:00:00 UTC,238.4210662841797
1984-09-01 00:00:00 UTC,238.30572509765625
1984-09-02 00:00:00 UTC,237.91714477539062
1984-09-03 00:00:00 UTC,237.86683654785156
1984-09-04 00:00:00 UTC,237.94822692871094
1984-09-05 00:00:00 UTC,238.0554962158203
1984-09-06 00:00:00 UTC,238.2985076904297
1984-09-07 00:00:00 UTC,238.09506225585938
1984-09-08 00:00:00 UTC,237.67080688476562
1984-09-09 00:00:00 UTC,237.99472045898438
1984-09-10 00:00:00 UTC,238.1475372314453
1984-09-11 00:00:00 UTC,238.0927276611328
1984-09-12 00:00:00 UTC,238.1573486328125
1984-09-13 00:00:00 UTC,238.1825714111328
1984-09-14 00:00:00 UTC,237.8668670654297
1984-09-15 00:00:00 UTC,237.6434326171875
1984-09-16 00:00:00 UTC,237.64500427246094
1984-09-17 00:00:00 UTC,237.94960021972656
1984-09-18 00:00:00 UTC,238.06053161621094
1984-09-19 00:00:00 UTC,238.13218688964844
1984-09-20 00:00:00 UTC,238.2288055419922
1984-09-21 00:00:00 UTC,238.00473022460938
1984-09-22 00:00:00 UTC,237.83607482910156
1984-09-23 00:00:00 UTC,237.86489868164062
1984-09-24 00:00:00 UTC,237.46556091308594
1984-09-25 00:00:00 UTC,236.97482299804688
1984-09-26 00:00:00 UTC,237.13157653808594
1984-09-27 00:00:00 UTC,237.17666625976562
1984-09-28 00:00:00 UTC,236.7108612060547
1984-09-29 00:00:00 UTC,236.42437744140625
1984-09-30 00:00:00 UTC,236.94891357421875
1984-10-01 00:00:00 UTC,237.47291564941406
1984-10-02 00:00:00 UTC,237.9129180908203
1984-10-03 00:00:00 UTC,237.7585906982422
1984-10-04 00:00:00 UTC,237.698974609375
1984-10-05 00:00:00 UTC,237.6766357421875
1984-10-06 00:00:00 UTC,237.60638427734375
1984-10-07 00:00:00 UTC,237.66415405273438
1984-10-08 00:00:00 UTC,237.7339324951172
1984-10-09 00:00:00 UTC,237.58145141601562
1984-10-10 00:00:00 UTC,237.64134216308594
1984-10-11 00:00:00 UTC,237.71559143066406
1984-10-12 00:00:00 UTC,237.7882843017578
1984-10-13 00:00:00 UTC,237.43101501464844
