Time,Grid2D Area Average
1984-10-17 00:00:00 UTC,0.001963917165994644
1984-10-18 00:00:00 UTC,0.002530422993004322
1984-10-19 00:00:00 UTC,0.002469620667397976
1984-10-20 00:00:00 UTC,0.0018032642547041178
1984-10-21 00:00:00 UTC,0.0012536406284198165
1984-10-22 00:00:00 UTC,0.001085825846530497
1984-10-23 00:00:00 UTC,9.323190897703171E-4
1984-10-24 00:00:00 UTC,0.0016092554433271289
1984-10-25 00:00:00 UTC,0.0026888642460107803
1984-10-26 00:00:00 UTC,0.005034694913774729
1984-10-27 00:00:00 UTC,0.004282351117581129
1984-10-28 00:00:00 UTC,0.003577006980776787
1984-10-29 00:00:00 UTC,0.005777071230113506
1984-10-30 00:00:00 UTC,0.004316593054682016
1984-10-31 00:00:00 UTC,0.0058672563172876835
1984-11-01 00:00:00 UTC,0.004377275239676237
1984-11-02 00:00:00 UTC,0.007270083762705326
1984-11-03 00:00:00 UTC,0.007530041504651308
1984-11-04 00:00:00 UTC,0.005464610178023577
1984-11-05 00:00:00 UTC,0.006051503587514162
1984-11-06 00:00:00 UTC,0.00761452317237854
1984-11-07 00:00:00 UTC,0.007717586122453213
1984-11-08 00:00:00 UTC,0.005950865335762501
1984-11-09 00:00:00 UTC,0.004197455011308193
1984-11-10 00:00:00 UTC,0.003720032749697566
1984-11-11 00:00:00 UTC,0.005389021243900061
1984-11-12 00:00:00 UTC,0.006926150526851416
1984-11-13 00:00:00 UTC,0.007777610793709755
1984-11-14 00:00:00 UTC,0.004328277427703142
1984-11-15 00:00:00 UTC,0.003698818851262331
1984-11-16 00:00:00 UTC,0.0036132156383246183
1984-11-17 00:00:00 UTC,0.0036069259513169527
1984-11-18 00:00:00 UTC,0.0032965277787297964
1984-11-19 00:00:00 UTC,0.0035990027245134115
1984-11-20 00:00:00 UTC,0.003988183103501797
1984-11-21 00:00:00 UTC,0.005659047514200211
1984-11-22 00:00:00 UTC,0.005991272162646055
1984-11-23 00:00:00 UTC,0.005951656959950924
1984-11-24 00:00:00 UTC,0.0044684093445539474
1984-11-25 00:00:00 UTC,0.003347363555803895
1984-11-26 00:00:00 UTC,0.001641227863729
1984-11-27 00:00:00 UTC,0.00151343853212893
1984-11-28 00:00:00 UTC,0.002791253151372075
1984-11-29 00:00:00 UTC,0.0025237782392650843
1984-11-30 00:00:00 UTC,0.0028463839553296566
1984-12-01 00:00:00 UTC,0.0030130709055811167
1984-12-02 00:00:00 UTC,0.0019196056528016925
1984-12-03 00:00:00 UTC,0.0022448308300226927
1984-12-04 00:00:00 UTC,0.001754995435476303
1984-12-05 00:00:00 UTC,0.001908112084493041
1984-12-06 00:00:00 UTC,0.004041197709739208
1984-12-07 00:00:00 UTC,0.006837479304522276
1984-12-08 00:00:00 UTC,0.006508788093924522
1984-12-09 00:00:00 UTC,0.0050909919664263725
1984-12-10 00:00:00 UTC,0.005206444766372442
1984-12-11 00:00:00 UTC,0.0050370232202112675
1984-12-12 00:00:00 UTC,0.0021340653765946627
1984-12-13 00:00:00 UTC,7.234671502374113E-4
1984-12-14 00:00:00 UTC,0.001116456463932991
1984-12-15 00:00:00 UTC,0.0013109061401337385
1984-12-16 00:00:00 UTC,0.0019298616098240018
1984-12-17 00:00:00 UTC,0.0016747895861044526
1984-12-18 00:00:00 UTC,0.0020627491176128387
1984-12-19 00:00:00 UTC,0.0028060839977115393
1984-12-20 00:00:00 UTC,0.0027928203344345093
1984-12-21 00:00:00 UTC,0.00269099953584373
1984-12-22 00:00:00 UTC,0.002937156241387129
1984-12-23 00:00:00 UTC,0.003988553769886494
1984-12-24 00:00:00 UTC,0.0026132252532988787
1984-12-25 00:00:00 UTC,0.0032875624019652605
1984-12-26 00:00:00 UTC,0.0039960783906280994
1984-12-27 00:00:00 UTC,0.0037771163042634726
1984-12-28 00:00:00 UTC,0.005702130030840635
1984-12-29 00:00:00 UTC,0.002973338821902871
1984-12-30 00:00:00 UTC,0.0037779926788061857
1984-12-31 00:00:00 UTC,0.0018986299401149154
1985-01-01 00:00:00 UTC,0.0013035900192335248
1985-01-02 00:00:00 UTC,0.001500575221143663
1985-01-03 00:00:00 UTC,0.0017162010772153735
1985-01-04 00:00:00 UTC,0.0031852717511355877
1985-01-05 00:00:00 UTC,0.004545209463685751
1985-01-06 00:00:00 UTC,0.00459568714722991
1985-01-07 00:00:00 UTC,0.003392849350348115
1985-01-08 00:00:00 UTC,0.0010847375961020589
1985-01-09 00:00:00 UTC,8.01517569925636E-4
1985-01-10 00:00:00 UTC,0.0014557320391759276
1985-01-11 00:00:00 UTC,8.260498871095479E-4
1985-01-12 00:00:00 UTC,0.0012868097983300686
1985-01-13 00:00:00 UTC,0.0027337120845913887
1985-01-14 00:00:00 UTC,0.002851200057193637
1985-01-15 00:00:00 UTC,0.0029110449831932783
1985-01-16 00:00:00 UTC,0.0015339103993028402
1985-01-17 00:00:00 UTC,0.0029237873386591673
1985-01-18 00:00:00 UTC,0.0034088515676558018
1985-01-19 00:00:00 UTC,0.0023044534027576447
1985-01-20 00:00:00 UTC,0.0012129013193771243
1985-01-21 00:00:00 UTC,9.748488664627075E-4
