Time,PPPPP
1984-07-25 00:00:00 UTC,0.018399998545646667
1984-07-26 00:00:00 UTC,0.01599999889731407
1984-07-27 00:00:00 UTC,0.016699999570846558
1984-07-28 00:00:00 UTC,0.016599999740719795
1984-07-29 00:00:00 UTC,0.016899999231100082
1984-07-30 00:00:00 UTC,0.019500000402331352
1984-07-31 00:00:00 UTC,0.01639999821782112
1984-08-01 00:00:00 UTC,0.014499999582767487
1984-08-02 00:00:00 UTC,0.015699997544288635
1984-08-03 00:00:00 UTC,0.019199999049305916
1984-08-04 00:00:00 UTC,0.021399999037384987
1984-08-05 00:00:00 UTC,0.020999997854232788
1984-08-06 00:00:00 UTC,0.019700000062584877
1984-08-07 00:00:00 UTC,0.01979999989271164
1984-08-08 00:00:00 UTC,0.01979999989271164
1984-08-09 00:00:00 UTC,0.019300000742077827
1984-08-10 00:00:00 UTC,0.01799999736249447
1984-08-11 00:00:00 UTC,0.01759999990463257
1984-08-12 00:00:00 UTC,0.016599999740719795
1984-08-13 00:00:00 UTC,0.016699999570846558
1984-08-14 00:00:00 UTC,0.020499998703598976
1984-08-15 00:00:00 UTC,0.02059999853372574
1984-08-16 00:00:00 UTC,0.02070000022649765
1984-08-17 00:00:00 UTC,0.021549997851252556
1984-08-18 00:00:00 UTC,0.01720000058412552
1984-08-19 00:00:00 UTC,0.015699997544288635
1984-08-20 00:00:00 UTC,0.016200000420212746
1984-08-21 00:00:00 UTC,0.012699998915195465
1984-08-22 00:00:00 UTC,0.012199999764561653
1984-08-23 00:00:00 UTC,0.014400000683963299
1984-08-24 00:00:00 UTC,0.015599999576807022
1984-08-25 00:00:00 UTC,0.017500001937150955
1984-08-26 00:00:00 UTC,0.020499998703598976
1984-08-27 00:00:00 UTC,0.023399997502565384
1984-08-28 00:00:00 UTC,0.026000000536441803
1984-08-29 00:00:00 UTC,0.026099998503923416
1984-08-30 00:00:00 UTC,0.02459999918937683
1984-08-31 00:00:00 UTC,0.02410000003874302
1984-09-01 00:00:00 UTC,0.019999997690320015
1984-09-02 00:00:00 UTC,0.01209999993443489
1984-09-03 00:00:00 UTC,0.016300000250339508
1984-09-04 00:00:00 UTC,0.01730000041425228
1984-09-05 00:00:00 UTC,0.02319999970495701
1984-09-06 00:00:00 UTC,0.027299998328089714
1984-09-07 00:00:00 UTC,0.02280000038444996
1984-09-08 00:00:00 UTC,0.014999999664723873
1984-09-09 00:00:00 UTC,0.019899999722838402
1984-09-10 00:00:00 UTC,0.02459999918937683
1984-09-11 00:00:00 UTC,0.022600000724196434
1984-09-12 00:00:00 UTC,0.022199999541044235
1984-09-13 00:00:00 UTC,0.01940000057220459
1984-09-14 00:00:00 UTC,0.012400000356137753
1984-09-15 00:00:00 UTC,0.009499999694526196
1984-09-16 00:00:00 UTC,0.012400000356137753
1984-09-17 00:00:00 UTC,0.01529999915510416
1984-09-18 00:00:00 UTC,0.019500000402331352
1984-09-19 00:00:00 UTC,0.021700000390410423
1984-09-20 00:00:00 UTC,0.02059999853372574
1984-09-21 00:00:00 UTC,0.01940000057220459
1984-09-22 00:00:00 UTC,0.016499998047947884
1984-09-23 00:00:00 UTC,0.01940000057220459
1984-09-24 00:00:00 UTC,0.020499998703598976
1984-09-25 00:00:00 UTC,0.008999998681247234
1984-09-26 00:00:00 UTC,0.007499999832361937
1984-09-27 00:00:00 UTC,0.008700000122189522
1984-09-28 00:00:00 UTC,0.007000000216066837
1984-09-29 00:00:00 UTC,0.007000000216066837
1984-09-30 00:00:00 UTC,0.009799999184906483
1984-10-01 00:00:00 UTC,0.011500000022351742
1984-10-02 00:00:00 UTC,0.011800000444054604
1984-10-03 00:00:00 UTC,0.010999999940395355
1984-10-04 00:00:00 UTC,0.00430000014603138
1984-10-05 00:00:00 UTC,0.006500000134110451
1984-10-06 00:00:00 UTC,0.009399998933076859
1984-10-07 00:00:00 UTC,0.012199999764561653
1984-10-08 00:00:00 UTC,0.012199999764561653
1984-10-09 00:00:00 UTC,0.007799999788403511
1984-10-10 00:00:00 UTC,0.010699999518692493
1984-10-11 00:00:00 UTC,0.013199999928474426
1984-10-12 00:00:00 UTC,0.013799999840557575
1984-10-13 00:00:00 UTC,0.007200000341981649
1984-10-14 00:00:00 UTC,0.004999999422580004
1984-10-15 00:00:00 UTC,0.004599999636411667
1984-10-16 00:00:00 UTC,0.0030000002589076757
1984-10-17 00:00:00 UTC,0.004799999762326479
1984-10-18 00:00:00 UTC,0.00570000009611249
1984-10-19 00:00:00 UTC,0.005400000140070915
1984-10-20 00:00:00 UTC,0.0036000001709908247
1984-10-21 00:00:00 UTC,0.002499999711290002
1984-10-22 00:00:00 UTC,0.002199999988079071
1984-10-23 00:00:00 UTC,0.0022999998182058334
1984-10-24 00:00:00 UTC,0.0027999996673315763
1984-10-25 00:00:00 UTC,0.004399999976158142
1984-10-26 00:00:00 UTC,0.00860000029206276
1984-10-27 00:00:00 UTC,0.008500000461935997
1984-10-28 00:00:00 UTC,0.006099999882280827
1984-10-29 00:00:00 UTC,0.010199999436736107
1984-10-30 00:00:00 UTC,0.007400000002235174
1984-10-31 00:00:00 UTC,0.009399998933076859
1984-11-01 00:00:00 UTC,0.006899999920278788
1984-11-02 00:00:00 UTC,0.011199998669326305
1984-11-03 00:00:00 UTC,0.013199999928474426
1984-11-04 00:00:00 UTC,0.008700000122189522
1984-11-05 00:00:00 UTC,0.008100000210106373
1984-11-06 00:00:00 UTC,0.011300000362098217
1984-11-07 00:00:00 UTC,0.012899999506771564
1984-11-08 00:00:00 UTC,0.010599998757243156
1984-11-09 00:00:00 UTC,0.008100000210106373
1984-11-10 00:00:00 UTC,0.005499999970197678
1984-11-11 00:00:00 UTC,0.00819999910891056
1984-11-12 00:00:00 UTC,0.009700000286102295
1984-11-13 00:00:00 UTC,0.011800000444054604
1984-11-14 00:00:00 UTC,0.009199999272823334
1984-11-15 00:00:00 UTC,0.006399999838322401
1984-11-16 00:00:00 UTC,0.0050999997183680534
1984-11-17 00:00:00 UTC,0.006099999882280827
1984-11-18 00:00:00 UTC,0.004999999422580004
1984-11-19 00:00:00 UTC,0.005499999970197678
1984-11-20 00:00:00 UTC,0.00570000009611249
1984-11-21 00:00:00 UTC,0.007899999618530273
1984-11-22 00:00:00 UTC,0.008799999952316284
1984-11-23 00:00:00 UTC,0.00819999910891056
1984-11-24 00:00:00 UTC,0.0071000000461936
1984-11-25 00:00:00 UTC,0.006099999882280827
1984-11-26 00:00:00 UTC,0.002899999963119626
1984-11-27 00:00:00 UTC,0.002499999711290002
1984-11-28 00:00:00 UTC,0.0050999997183680534
1984-11-29 00:00:00 UTC,0.004399999976158142
1984-11-30 00:00:00 UTC,0.004999999422580004
1984-12-01 00:00:00 UTC,0.005599999334663153
1984-12-02 00:00:00 UTC,0.003100000089034438
1984-12-03 00:00:00 UTC,0.003800000064074993
1984-12-04 00:00:00 UTC,0.003100000089034438
1984-12-05 00:00:00 UTC,0.0027000000700354576
1984-12-06 00:00:00 UTC,0.0060000005178153515
1984-12-07 00:00:00 UTC,0.01029999926686287
1984-12-08 00:00:00 UTC,0.009700000286102295
1984-12-09 00:00:00 UTC,0.008799999952316284
