Time,air_temperature[unit:K]
1984-08-08 00:00:00 UTC,249.99356079101562
1984-08-09 00:00:00 UTC,249.994873046875
1984-08-10 00:00:00 UTC,249.8925018310547
1984-08-11 00:00:00 UTC,249.98765563964844
1984-08-12 00:00:00 UTC,250.03688049316406
1984-08-13 00:00:00 UTC,249.9939422607422
1984-08-14 00:00:00 UTC,250.1333465576172
1984-08-15 00:00:00 UTC,250.0965118408203
1984-08-16 00:00:00 UTC,250.10018920898438
1984-08-17 00:00:00 UTC,250.18841552734375
1984-08-18 00:00:00 UTC,250.01708984375
1984-08-19 00:00:00 UTC,249.88494873046875
1984-08-20 00:00:00 UTC,249.764892578125
1984-08-21 00:00:00 UTC,249.699951171875
1984-08-22 00:00:00 UTC,249.79458618164062
1984-08-23 00:00:00 UTC,249.79473876953125
1984-08-24 00:00:00 UTC,249.75282287597656
1984-08-25 00:00:00 UTC,249.85853576660156
1984-08-26 00:00:00 UTC,249.976806640625
1984-08-27 00:00:00 UTC,250.06103515625
1984-08-28 00:00:00 UTC,250.1581268310547
1984-08-29 00:00:00 UTC,250.0273895263672
1984-08-30 00:00:00 UTC,250.0750274658203
1984-08-31 00:00:00 UTC,250.1341552734375
1984-09-01 00:00:00 UTC,249.83689880371094
1984-09-02 00:00:00 UTC,249.53036499023438
1984-09-03 00:00:00 UTC,249.6709442138672
1984-09-04 00:00:00 UTC,249.80433654785156
1984-09-05 00:00:00 UTC,250.08770751953125
1984-09-06 00:00:00 UTC,250.06016540527344
1984-09-07 00:00:00 UTC,249.59909057617188
1984-09-08 00:00:00 UTC,249.51597595214844
1984-09-09 00:00:00 UTC,249.8155517578125
1984-09-10 00:00:00 UTC,250.03176879882812
1984-09-11 00:00:00 UTC,249.8065948486328
1984-09-12 00:00:00 UTC,249.900634765625
1984-09-13 00:00:00 UTC,249.75523376464844
1984-09-14 00:00:00 UTC,249.3234100341797
1984-09-15 00:00:00 UTC,249.11569213867188
1984-09-16 00:00:00 UTC,249.6031494140625
1984-09-17 00:00:00 UTC,249.6796112060547
1984-09-18 00:00:00 UTC,249.86563110351562
1984-09-19 00:00:00 UTC,249.9291229248047
1984-09-20 00:00:00 UTC,249.809814453125
1984-09-21 00:00:00 UTC,249.708251953125
1984-09-22 00:00:00 UTC,249.52911376953125
1984-09-23 00:00:00 UTC,249.6313934326172
1984-09-24 00:00:00 UTC,249.2277374267578
1984-09-25 00:00:00 UTC,248.54135131835938
1984-09-26 00:00:00 UTC,248.8052520751953
1984-09-27 00:00:00 UTC,248.90087890625
1984-09-28 00:00:00 UTC,247.9820098876953
1984-09-29 00:00:00 UTC,247.97853088378906
1984-09-30 00:00:00 UTC,248.9158477783203
1984-10-01 00:00:00 UTC,249.3259735107422
1984-10-02 00:00:00 UTC,249.05227661132812
1984-10-03 00:00:00 UTC,249.15582275390625
1984-10-04 00:00:00 UTC,248.60409545898438
1984-10-05 00:00:00 UTC,248.8683624267578
1984-10-06 00:00:00 UTC,249.0491485595703
1984-10-07 00:00:00 UTC,249.12619018554688
1984-10-08 00:00:00 UTC,249.131103515625
1984-10-09 00:00:00 UTC,249.0355224609375
1984-10-10 00:00:00 UTC,249.24679565429688
1984-10-11 00:00:00 UTC,249.3515167236328
1984-10-12 00:00:00 UTC,249.25003051757812
1984-10-13 00:00:00 UTC,248.72454833984375
1984-10-14 00:00:00 UTC,248.38182067871094
1984-10-15 00:00:00 UTC,247.94998168945312
1984-10-16 00:00:00 UTC,247.50234985351562
1984-10-17 00:00:00 UTC,247.8525390625
1984-10-18 00:00:00 UTC,247.6771697998047
1984-10-19 00:00:00 UTC,247.7854766845703
1984-10-20 00:00:00 UTC,247.68905639648438
1984-10-21 00:00:00 UTC,247.63674926757812
1984-10-22 00:00:00 UTC,247.57550048828125
1984-10-23 00:00:00 UTC,247.58673095703125
1984-10-24 00:00:00 UTC,247.8282928466797
1984-10-25 00:00:00 UTC,248.05230712890625
1984-10-26 00:00:00 UTC,248.52359008789062
1984-10-27 00:00:00 UTC,248.28782653808594
1984-10-28 00:00:00 UTC,248.20729064941406
1984-10-29 00:00:00 UTC,248.6162872314453
1984-10-30 00:00:00 UTC,248.37220764160156
1984-10-31 00:00:00 UTC,248.82510375976562
1984-11-01 00:00:00 UTC,248.3192596435547
1984-11-02 00:00:00 UTC,248.8433074951172
1984-11-03 00:00:00 UTC,248.71478271484375
1984-11-04 00:00:00 UTC,248.32916259765625
1984-11-05 00:00:00 UTC,248.49069213867188
1984-11-06 00:00:00 UTC,248.83538818359375
1984-11-07 00:00:00 UTC,248.81773376464844
1984-11-08 00:00:00 UTC,248.5342559814453
1984-11-09 00:00:00 UTC,247.99085998535156
1984-11-10 00:00:00 UTC,248.0635528564453
1984-11-11 00:00:00 UTC,248.4913787841797
1984-11-12 00:00:00 UTC,248.8336181640625
1984-11-13 00:00:00 UTC,248.92477416992188
1984-11-14 00:00:00 UTC,248.13192749023438
1984-11-15 00:00:00 UTC,247.95269775390625
1984-11-16 00:00:00 UTC,248.04965209960938
1984-11-17 00:00:00 UTC,248.0634765625
1984-11-18 00:00:00 UTC,247.9340362548828
1984-11-19 00:00:00 UTC,247.9779815673828
1984-11-20 00:00:00 UTC,248.0634765625
1984-11-21 00:00:00 UTC,248.39227294921875
1984-11-22 00:00:00 UTC,248.3476104736328
1984-11-23 00:00:00 UTC,248.50941467285156
1984-11-24 00:00:00 UTC,248.49661254882812
